IQ-TREE multicore version 2.1.3 COVID-edition for Mac OS X 64-bit built Oct  4 2021
Developed by Bui Quang Minh, James Barbetti, Nguyen Lam Tung,
Olga Chernomor, Heiko Schmidt, Dominik Schrempf, Michael Woodhams.
ERROR: Sequence Pelagophyceae_sp.|Sar|KAJ1459066.1 contains not enough characters (172)
ERROR: Sequence Pelagophyceae_sp.|Sar|KAJ1460146.1 contains too many characters (187)
ERROR: Sequence Pelagophyceae_sp.|Sar|KAJ1461640.1 contains too many characters (198)
ERROR: Sequence Pelagophyceae_sp.|Sar|KAJ1462916.1 contains not enough characters (168)
ERROR: Sequence Pelagophyceae_sp.|Sar|KAJ1463357.1 contains too many characters (187)
ERROR: Sequence Penaeus_chinensis|Opisthokonta_Arthropoda_Penaeidae|XP_047492046.1|OUTGROUP contains not enough characters (164)
ERROR: Sequence Penaeus_chinensis|Opisthokonta_Arthropoda_Penaeidae|XP_047492053.1|OUTGROUP contains not enough characters (159)
ERROR: Sequence Penaeus_chinensis|Opisthokonta_Arthropoda_Penaeidae|XP_047492416.1|OUTGROUP contains not enough characters (176)
ERROR: Sequence Penaeus_vannamei|Opisthokonta_Arthropoda_Penaeidae|XP_027208522.1|OUTGROUP contains not enough characters (158)
ERROR: Sequence Penaeus_vannamei|Opisthokonta_Arthropoda_Penaeidae|XP_027228008.1|OUTGROUP contains not enough characters (146)
ERROR: Sequence Penaeus_vannamei|Opisthokonta_Arthropoda_Penaeidae|XP_027239061.1|OUTGROUP contains not enough characters (161)
ERROR: Sequence Penicilliopsis_zonata|Opisthokonta_Ascomycota_Aspergillaceae|XP_022579611.1|OUTGROUP contains too many characters (184)
ERROR: Sequence Penicilliopsis_zonata|Opisthokonta_Ascomycota_Aspergillaceae|XP_022582450.1|OUTGROUP contains too many characters (183)
ERROR: Sequence Penicillium_alfredii|Opisthokonta_Ascomycota_Aspergillaceae|XP_056512216.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Penicillium_angulare|Opisthokonta_Ascomycota_Aspergillaceae|XP_056772821.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Penicillium_angulare|Opisthokonta_Ascomycota_Aspergillaceae|XP_056773797.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Penicillium_angulare|Opisthokonta_Ascomycota_Aspergillaceae|XP_056779299.1|OUTGROUP contains not enough characters (174)
ERROR: Sequence Penicillium_argentinense|Opisthokonta_Ascomycota_Aspergillaceae|XP_056474371.1|OUTGROUP contains not enough characters (172)
ERROR: Sequence Penicillium_argentinense|Opisthokonta_Ascomycota_Aspergillaceae|XP_056478490.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Penicillium_arizonense|Opisthokonta_Ascomycota_Aspergillaceae|XP_022491608.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Penicillium_atrosanguineum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056739060.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Penicillium_bovifimosum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056521454.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Penicillium_brevicompactum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056807519.1|OUTGROUP contains not enough characters (176)
ERROR: Sequence Penicillium_canariense|Opisthokonta_Ascomycota_Aspergillaceae|XP_056546123.1|OUTGROUP contains not enough characters (177)
ERROR: Sequence Penicillium_cataractarum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056555029.1|OUTGROUP contains not enough characters (174)
ERROR: Sequence Penicillium_cataractarum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056556896.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Penicillium_concentricum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056584063.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Penicillium_coprophilum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056536991.1|OUTGROUP contains not enough characters (176)
ERROR: Sequence Penicillium_cosmopolitanum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056480955.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Penicillium_cosmopolitanum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056482852.1|OUTGROUP contains not enough characters (175)
ERROR: Sequence Penicillium_crustosum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056733086.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Penicillium_crustosum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056734314.1|OUTGROUP contains too many characters (197)
ERROR: Sequence Penicillium_digitatum|Opisthokonta_Ascomycota_Aspergillaceae|XP_014537970.1|OUTGROUP contains not enough characters (176)
ERROR: Sequence Penicillium_expansum|Opisthokonta_Ascomycota_Aspergillaceae|XP_016594413.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Penicillium_expansum|Opisthokonta_Ascomycota_Aspergillaceae|XP_016594876.1|OUTGROUP contains not enough characters (175)
ERROR: Sequence Penicillium_expansum|Opisthokonta_Ascomycota_Aspergillaceae|XP_016600811.1|OUTGROUP contains not enough characters (181)
ERROR: Sequence Penicillium_griseofulvum|Opisthokonta_Ascomycota_Aspergillaceae|XP_040647199.1|OUTGROUP contains not enough characters (178)
ERROR: Sequence Penicillium_lagena|Opisthokonta_Ascomycota_Aspergillaceae|XP_056836122.1|OUTGROUP contains not enough characters (175)
ERROR: Sequence Penicillium_lagena|Opisthokonta_Ascomycota_Aspergillaceae|XP_056838147.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Penicillium_longicatenatum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056969201.1|OUTGROUP contains not enough characters (175)
ERROR: Sequence Penicillium_longicatenatum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056973047.1|OUTGROUP contains too many characters (183)
ERROR: Sequence Penicillium_maclennaniae|Opisthokonta_Ascomycota_Aspergillaceae|XP_056825032.1|OUTGROUP contains not enough characters (176)
ERROR: Sequence Penicillium_macrosclerotiorum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056936366.1|OUTGROUP contains not enough characters (177)
ERROR: Sequence Penicillium_malachiteum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056941483.1|OUTGROUP contains too many characters (196)
ERROR: Sequence Penicillium_malachiteum|Opisthokonta_Ascomycota_Aspergillaceae|XP_056941993.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Penicillium_nucicola|Opisthokonta_Ascomycota_Aspergillaceae|XP_056983390.1|OUTGROUP contains not enough characters (178)
ERROR: Sequence Penicillium_paradoxum|Opisthokonta_Ascomycota_Aspergillaceae|XP_057032138.1|OUTGROUP contains not enough characters (176)
ERROR: Sequence Penicillium_psychrosexuale|Opisthokonta_Ascomycota_Aspergillaceae|XP_057046976.1|OUTGROUP contains not enough characters (175)
ERROR: Sequence Penicillium_riverlandense|Opisthokonta_Ascomycota_Aspergillaceae|XP_057047468.1|OUTGROUP contains not enough characters (151)
ERROR: Sequence Penicillium_riverlandense|Opisthokonta_Ascomycota_Aspergillaceae|XP_057048309.1|OUTGROUP contains not enough characters (174)
ERROR: Sequence Penicillium_robsamsonii|Opisthokonta_Ascomycota_Aspergillaceae|XP_057080620.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Penicillium_rubens|Opisthokonta_Ascomycota_Aspergillaceae|XP_002558288.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Penicillium_samsonianum|Opisthokonta_Ascomycota_Aspergillaceae|XP_057137496.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Penicillium_solitum|Opisthokonta_Ascomycota_Aspergillaceae|XP_040811353.1|OUTGROUP contains not enough characters (175)
ERROR: Sequence Penicillium_solitum|Opisthokonta_Ascomycota_Aspergillaceae|XP_040816408.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Penicillium_soppii|Opisthokonta_Ascomycota_Aspergillaceae|XP_057092851.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Penicillium_soppii|Opisthokonta_Ascomycota_Aspergillaceae|XP_057093343.1|OUTGROUP contains not enough characters (175)
ERROR: Sequence Penicillium_subrubescens|Opisthokonta_Ascomycota_Aspergillaceae|XP_057003861.1|OUTGROUP contains not enough characters (174)
ERROR: Sequence Penicillium_verhagenii|Opisthokonta_Ascomycota_Aspergillaceae|XP_057016606.1|OUTGROUP contains too many characters (196)
ERROR: Sequence Penicillium_verhagenii|Opisthokonta_Ascomycota_Aspergillaceae|XP_057021490.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Penicillium_verrucosum|Opisthokonta_Ascomycota_Aspergillaceae|XP_057070549.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Penicillium_verrucosum|Opisthokonta_Ascomycota_Aspergillaceae|XP_057078622.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Penicillium_vulpinum|Opisthokonta_Ascomycota_Aspergillaceae|XP_057105431.1|OUTGROUP contains not enough characters (173)
ERROR: Sequence Perca_flavescens|Opisthokonta_Chordata_Percidae|XP_028445494.1|OUTGROUP contains not enough characters (146)
ERROR: Sequence Periophthalmus_magnuspinnatus|Opisthokonta_Chordata_Gobiidae|XP_055080693.1|OUTGROUP contains not enough characters (158)
ERROR: Sequence Perkinsus_chesapeaki|Sar_Perkinsozoa_Perkinsidae|KAF4651177.1 contains not enough characters (166)
ERROR: Sequence Perkinsus_chesapeaki|Sar_Perkinsozoa_Perkinsidae|KAF4652262.1 contains not enough characters (175)
ERROR: Sequence Perkinsus_chesapeaki|Sar_Perkinsozoa_Perkinsidae|KAF4656610.1 contains not enough characters (178)
ERROR: Sequence Perkinsus_chesapeaki|Sar_Perkinsozoa_Perkinsidae|KAF4664886.1 contains too many characters (186)
ERROR: Sequence Perkinsus_chesapeaki|Sar_Perkinsozoa_Perkinsidae|KAF4677672.1 contains too many characters (193)
ERROR: Sequence Perkinsus_chesapeaki|Sar_Perkinsozoa_Perkinsidae|KAF4677673.1 contains too many characters (196)
ERROR: Sequence Perkinsus_marinus_ATCC|Sar_Perkinsozoa_Perkinsidae|XP_002766324.1 contains not enough characters (180)
ERROR: Sequence Perkinsus_marinus_ATCC|Sar_Perkinsozoa_Perkinsidae|XP_002768285.1 contains not enough characters (175)
ERROR: Sequence Perkinsus_marinus_ATCC|Sar_Perkinsozoa_Perkinsidae|XP_002771524.1 contains not enough characters (168)
ERROR: Sequence Perkinsus_marinus_ATCC|Sar_Perkinsozoa_Perkinsidae|XP_002776821.1 contains too many characters (190)
ERROR: Sequence Perkinsus_marinus_ATCC|Sar_Perkinsozoa_Perkinsidae|XP_002778415.1 contains not enough characters (176)
ERROR: Sequence Perkinsus_marinus_ATCC|Sar_Perkinsozoa_Perkinsidae|XP_002780729.1 contains too many characters (184)
ERROR: Sequence Perkinsus_marinus_ATCC|Sar_Perkinsozoa_Perkinsidae|XP_002783517.1 contains not enough characters (156)
ERROR: Sequence Perkinsus_marinus|Sar_Perkinsozoa_Perkinsidae|XP_002783524.1 contains not enough characters (179)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4649744.1 contains not enough characters (177)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4652006.1 contains not enough characters (162)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4654189.1 contains not enough characters (179)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4654190.1 contains not enough characters (163)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4655678.1 contains too many characters (191)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4657735.1 contains not enough characters (180)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4673567.1 contains too many characters (186)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4678384.1 contains not enough characters (181)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4680218.1 contains too many characters (183)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4687858.1 contains not enough characters (163)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4688375.1 contains too many characters (185)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4690084.1 contains not enough characters (155)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4690166.1 contains too many characters (185)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4713230.1 contains not enough characters (166)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4727348.1 contains too many characters (186)
ERROR: Sequence Perkinsus_olseni|Sar_Perkinsozoa_Perkinsidae|KAF4754426.1 contains not enough characters (178)
ERROR: Sequence Peronosclerospora_sorghi|Sar_Oomycota_Peronosporaceae|KAI9913078.1 contains not enough characters (178)
ERROR: Sequence Peronosclerospora_sorghi|Sar_Oomycota_Peronosporaceae|KAI9914994.1 contains not enough characters (166)
ERROR: Sequence Peronospora_belbahrii|Sar_Oomycota_Peronosporaceae|CAH0476594.1 contains not enough characters (181)
ERROR: Sequence Peronospora_belbahrii|Sar_Oomycota_Peronosporaceae|CAH0518560.1 contains not enough characters (147)
ERROR: Sequence Peronospora_destructor|Sar_Oomycota_Peronosporaceae|CAI5715322.1 contains not enough characters (178)
ERROR: Sequence Peronospora_destructor|Sar_Oomycota_Peronosporaceae|CAI5740325.1 contains not enough characters (150)
ERROR: Sequence Peronospora_effusa|Sar_Oomycota_Peronosporaceae|RMX66146.1 contains not enough characters (147)
ERROR: Sequence Peronospora_farinosa|Sar_Oomycota_Peronosporaceae|CAH0486837.1 contains not enough characters (149)
ERROR: Sequence Peronospora_farinosa|Sar_Oomycota_Peronosporaceae|CAH0493593.1 contains not enough characters (160)
ERROR: Sequence Peronospora_matthiolae|Sar_Oomycota_Peronosporaceae|CAH0506876.1 contains not enough characters (149)
ERROR: Sequence Pestalotiopsis_fici|Opisthokonta_Ascomycota_Sporocadaceae|XP_007828415.1|OUTGROUP contains not enough characters (174)
ERROR: Sequence Pestalotiopsis_fici|Opisthokonta_Ascomycota_Sporocadaceae|XP_007833619.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Pestalotiopsis_fici|Opisthokonta_Ascomycota_Sporocadaceae|XP_007837715.1|OUTGROUP contains not enough characters (153)
ERROR: Sequence Pestalotiopsis_fici|Opisthokonta_Ascomycota_Sporocadaceae|XP_007837738.1|OUTGROUP contains too many characters (196)
ERROR: Sequence Petromyzon_marinus|Opisthokonta_Chordata_Petromyzontidae|XP_032804196.1|OUTGROUP contains not enough characters (158)
ERROR: Sequence Phaeoacremonium_minimum|Opisthokonta_Ascomycota_Togniniaceae|XP_007919616.1|OUTGROUP contains too many characters (183)
ERROR: Sequence Phaeodactylum_tricornutum_CCAP|Sar_Bacillariophyta_Phaeodactylaceae|XP_002178009.1 contains too many characters (190)
ERROR: Sequence Phaeodactylum_tricornutum_CCAP|Sar_Bacillariophyta_Phaeodactylaceae|XP_002178531.1 contains too many characters (192)
ERROR: Sequence Phaeodactylum_tricornutum_CCAP|Sar_Bacillariophyta_Phaeodactylaceae|XP_002180606.1 contains not enough characters (181)
ERROR: Sequence Phaeodactylum_tricornutum_CCAP|Sar_Bacillariophyta_Phaeodactylaceae|XP_002183620.1 contains not enough characters (180)
ERROR: Sequence Phaeodactylum_tricornutum_CCAP|Sar_Bacillariophyta_Phaeodactylaceae|XP_002185698.1 contains too many characters (187)
ERROR: Sequence Phaeodactylum_tricornutum_CCAP|Sar_Bacillariophyta_Phaeodactylaceae|XP_002186194.1 contains too many characters (186)
ERROR: Sequence Phanerochaete_carnosa|Opisthokonta_Basidiomycota_Phanerochaetaceae|XP_007393386.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Phialophora_attinorum|Opisthokonta_Ascomycota_Herpotrichiellaceae|XP_018003963.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Phycomyces_blakesleeanus|Opisthokonta_Mucoromycota_Phycomycetaceae|XP_018288809.1|OUTGROUP contains too many characters (185)
ERROR: Sequence Phytophthora_aleatoria|Sar_Oomycota_Peronosporaceae|KAG6963030.1 contains not enough characters (178)
ERROR: Sequence Phytophthora_aleatoria|Sar_Oomycota_Peronosporaceae|KAG6969651.1 contains not enough characters (148)
ERROR: Sequence Phytophthora_aleatoria|Sar_Oomycota_Peronosporaceae|KAG6969652.1 contains not enough characters (151)
ERROR: Sequence Phytophthora_boehmeriae|Sar_Oomycota_Peronosporaceae|KAG7400478.1 contains not enough characters (181)
ERROR: Sequence Phytophthora_cactorum|Sar_Oomycota_Peronosporaceae|KAG2776297.1 contains not enough characters (147)
ERROR: Sequence Phytophthora_cactorum|Sar_Oomycota_Peronosporaceae|KAG4220182.1 contains not enough characters (153)
ERROR: Sequence Phytophthora_cactorum|Sar_Oomycota_Peronosporaceae|KAG4221820.1 contains too many characters (195)
ERROR: Sequence Phytophthora_capsici|Sar_Oomycota_Peronosporaceae|KAG1701153.1 contains not enough characters (176)
ERROR: Sequence Phytophthora_capsici|Sar_Oomycota_Peronosporaceae|KAG1713074.1 contains not enough characters (149)
ERROR: Sequence Phytophthora_cinnamomi|Sar_Oomycota_Peronosporaceae|KAG6586739.1 contains not enough characters (157)
ERROR: Sequence Phytophthora_cinnamomi|Sar_Oomycota_Peronosporaceae|KAG6614620.1 contains not enough characters (161)
ERROR: Sequence Phytophthora_cinnamomi|Sar_Oomycota_Peronosporaceae|KAJ8575985.1 contains not enough characters (158)
ERROR: Sequence Phytophthora_fragariaefolia|Sar_Oomycota_Peronosporaceae|GMF18851.1 contains not enough characters (158)
ERROR: Sequence Phytophthora_fragariae|Sar_Oomycota_Peronosporaceae|KAE8900752.1 contains not enough characters (148)
ERROR: Sequence Phytophthora_idaei|Sar_Oomycota_Peronosporaceae|KAG3121286.1 contains not enough characters (149)
ERROR: Sequence Phytophthora_idaei|Sar_Oomycota_Peronosporaceae|KAG3121287.1 contains not enough characters (146)
ERROR: Sequence Phytophthora_infestans|Sar_Oomycota_Peronosporaceae|KAF4044258.1 contains not enough characters (146)
ERROR: Sequence Phytophthora_infestans|Sar_Oomycota_Peronosporaceae|KAI9987458.1 contains not enough characters (177)
ERROR: Sequence Phytophthora_infestans|Sar_Oomycota_Peronosporaceae|XP_002898137.1 contains not enough characters (148)
ERROR: Sequence Phytophthora_kernoviae|Sar_Oomycota_Peronosporaceae|RLN55792.1 contains not enough characters (151)
ERROR: Sequence Phytophthora_lilii|Sar_Oomycota_Peronosporaceae|GMF64517.1 contains not enough characters (159)
ERROR: Sequence Phytophthora_megakarya|Sar_Oomycota_Peronosporaceae|OWZ18793.1 contains not enough characters (178)
ERROR: Sequence Phytophthora_nicotianae|Sar_Oomycota_Peronosporaceae|KUF98513.1 contains not enough characters (148)
ERROR: Sequence Phytophthora_nicotianae|Sar_Oomycota_Peronosporaceae|KUG02015.1 contains not enough characters (148)
ERROR: Sequence Phytophthora_palmivora_var.|Sar_Oomycota_Peronosporaceae|POM72043.1 contains not enough characters (147)
ERROR: Sequence Phytophthora_parasitica|Sar_Oomycota_Peronosporaceae|ETK83144.1 contains not enough characters (162)
ERROR: Sequence Phytophthora_parasitica|Sar_Oomycota_Peronosporaceae|ETP40953.1 contains not enough characters (169)
ERROR: Sequence Phytophthora_parasitica|Sar_Oomycota_Peronosporaceae|XP_008906514.1 contains not enough characters (177)
ERROR: Sequence Phytophthora_pseudosyringae|Sar_Oomycota_Peronosporaceae|KAG7389549.1 contains not enough characters (179)
ERROR: Sequence Phytophthora_pseudosyringae|Sar_Oomycota_Peronosporaceae|KAG7390657.1 contains not enough characters (148)
ERROR: Sequence Phytophthora_ramorum|Sar_Oomycota_Peronosporaceae|KAH7482207.1 contains not enough characters (147)
ERROR: Sequence Phytophthora_ramorum|Sar_Oomycota_Peronosporaceae|KAH7484187.1 contains not enough characters (176)
ERROR: Sequence Phytophthora_rubi|Sar_Oomycota_Peronosporaceae|KAE8986359.1 contains not enough characters (158)
ERROR: Sequence Phytophthora_rubi|Sar_Oomycota_Peronosporaceae|KAE8986360.1 contains not enough characters (157)
ERROR: Sequence Phytophthora_sojae|Sar_Oomycota_Peronosporaceae|XP_009525359.1 contains not enough characters (162)
ERROR: Sequence Phytophthora_sojae|Sar_Oomycota_Peronosporaceae|XP_009525971.1 contains not enough characters (178)
ERROR: Sequence Pimephales_promelas|Opisthokonta_Chordata_Leuciscidae|XP_039510904.1|OUTGROUP contains not enough characters (152)
ERROR: Sequence Pipistrellus_kuhlii|Opisthokonta_Chordata_Vespertilionidae|XP_036269415.1|OUTGROUP contains not enough characters (153)
ERROR: Sequence Plasmodiophora_brassicae|Sar_Endomyxa_Plasmodiophoridae|CEO96569.1 contains too many characters (188)
ERROR: Sequence Plasmodiophora_brassicae|Sar_Endomyxa_Plasmodiophoridae|CEO99866.1 contains too many characters (196)
ERROR: Sequence Plasmodiophora_brassicae|Sar_Endomyxa_Plasmodiophoridae|SPR02045.1 contains too many characters (194)
ERROR: Sequence Plasmodium_fragile|Sar_Apicomplexa_Plasmodiidae|XP_012337466.1 contains not enough characters (179)
ERROR: Sequence Plasmodium_gallinaceum|Sar_Apicomplexa_Plasmodiidae|XP_028527949.1 contains too many characters (184)
ERROR: Sequence Plasmodium_gonderi|Sar_Apicomplexa_Plasmodiidae|XP_028544734.1 contains not enough characters (180)
ERROR: Sequence Plasmodium_ovale|Sar_Apicomplexa_Plasmodiidae|SBT40236.1 contains not enough characters (181)
ERROR: Sequence Plasmopara_halstedii|Sar_Oomycota_Peronosporaceae|XP_024575968.1 contains not enough characters (145)
ERROR: Sequence Plasmopara_halstedii|Sar_Oomycota_Peronosporaceae|XP_024584823.1 contains too many characters (186)
ERROR: Sequence Plectropomus_leopardus|Opisthokonta_Chordata_Serranidae|XP_042353817.1|OUTGROUP contains not enough characters (174)
ERROR: Sequence Plenodomus_lingam|Opisthokonta_Ascomycota_Leptosphaeriaceae|XP_003834441.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Plodia_interpunctella|Opisthokonta_Arthropoda_Pyralidae|XP_053617184.1|OUTGROUP contains not enough characters (164)
ERROR: Sequence Pneumocystis_carinii|Opisthokonta_Ascomycota_Pneumocystaceae|XP_018224473.1|OUTGROUP contains too many characters (187)
ERROR: Sequence Pochonia_chlamydosporia|Opisthokonta_Ascomycota_Clavicipitaceae|XP_018138903.1|OUTGROUP contains too many characters (187)
ERROR: Sequence Pocillopora_damicornis|Opisthokonta_Cnidaria_Pocilloporidae|XP_027052283.1|OUTGROUP contains not enough characters (179)
ERROR: Sequence Pocillopora_damicornis|Opisthokonta_Cnidaria_Pocilloporidae|XP_027058770.1|OUTGROUP contains not enough characters (167)
ERROR: Sequence Podarcis_muralis|Opisthokonta_Chordata_Lacertidae|XP_028565995.1|OUTGROUP contains not enough characters (161)
ERROR: Sequence Podarcis_muralis|Opisthokonta_Chordata_Lacertidae|XP_028565997.1|OUTGROUP contains too many characters (183)
ERROR: Sequence Podarcis_muralis|Opisthokonta_Chordata_Lacertidae|XP_028565999.1|OUTGROUP contains not enough characters (166)
ERROR: Sequence Podarcis_raffonei|Opisthokonta_Chordata_Lacertidae|XP_053224631.1|OUTGROUP contains not enough characters (146)
ERROR: Sequence Podospora_anserina|Opisthokonta_Ascomycota_Podosporaceae|XP_001906767.1|OUTGROUP contains too many characters (189)
ERROR: Sequence Podospora_anserina|Opisthokonta_Ascomycota_Podosporaceae|XP_001907669.1|OUTGROUP contains too many characters (189)
ERROR: Sequence Poecilia_formosa|Opisthokonta_Chordata_Poeciliidae|XP_007550439.1|OUTGROUP contains not enough characters (161)
ERROR: Sequence Poecilia_latipinna|Opisthokonta_Chordata_Poeciliidae|XP_014881250.1|OUTGROUP contains not enough characters (176)
ERROR: Sequence Poecilia_reticulata|Opisthokonta_Chordata_Poeciliidae|XP_008418600.1|OUTGROUP contains not enough characters (160)
ERROR: Sequence Poecilia_reticulata|Opisthokonta_Chordata_Poeciliidae|XP_008431746.1|OUTGROUP contains not enough characters (176)
ERROR: Sequence Polarella_glacialis|Sar_Dinophyceae_Suessiaceae|CAE8604931.1 contains too many characters (189)
ERROR: Sequence Polarella_glacialis|Sar_Dinophyceae_Suessiaceae|CAE8614828.1 contains too many characters (187)
ERROR: Sequence Polarella_glacialis|Sar_Dinophyceae_Suessiaceae|CAE8616630.1 contains too many characters (185)
ERROR: Sequence Polarella_glacialis|Sar_Dinophyceae_Suessiaceae|CAE8626436.1 contains not enough characters (181)
ERROR: Sequence Polarella_glacialis|Sar_Dinophyceae_Suessiaceae|CAE8698987.1 contains not enough characters (166)
ERROR: Sequence Polyodon_spathula|Opisthokonta_Chordata_Polyodontidae|XP_041099244.1|OUTGROUP contains not enough characters (141)
ERROR: Sequence Pomacea_canaliculata|Opisthokonta_Mollusca_Ampullariidae|XP_025081292.1|OUTGROUP contains not enough characters (158)
ERROR: Sequence Portunus_trituberculatus|Opisthokonta_Arthropoda_Portunidae|XP_045112540.1|OUTGROUP contains not enough characters (153)
ERROR: Sequence Postia_placenta|Opisthokonta_Basidiomycota_Postiaceae|XP_024333052.1|OUTGROUP contains too many characters (190)
ERROR: Sequence Postia_placenta|Opisthokonta_Basidiomycota_Postiaceae|XP_024342146.1|OUTGROUP contains not enough characters (171)
ERROR: Sequence Priapulus_caudatus|Opisthokonta_Priapulida_Priapulidae|XP_014678028.1|OUTGROUP contains too many characters (192)
ERROR: Sequence Pristis_pectinata|Opisthokonta_Arthropoda_Tenthredinidae|XP_051901042.1|OUTGROUP contains not enough characters (156)
ERROR: Sequence Procambarus_clarkii|Opisthokonta_Arthropoda_Cambaridae|XP_045583283.1|OUTGROUP contains not enough characters (171)
ERROR: Sequence Protobothrops_mucrosquamatus|Opisthokonta_Chordata_Viperidae|XP_015681949.1|OUTGROUP contains not enough characters (133)
ERROR: Sequence Protomyces_lactucae-debilis|Opisthokonta_Ascomycota_Protomycetaceae|XP_040724012.1|OUTGROUP contains too many characters (193)
ERROR: Sequence Pseudo-nitzschia_multistriata|Sar_Bacillariophyta_Bacillariaceae|VEU34672.1 contains too many characters (183)
ERROR: Sequence Pseudo-nitzschia_multistriata|Sar_Bacillariophyta_Bacillariaceae|VEU39293.1 contains not enough characters (178)
ERROR: Sequence Pseudo-nitzschia_multistriata|Sar_Bacillariophyta_Bacillariaceae|VEU39846.1 contains not enough characters (179)
ERROR: Sequence Pseudo-nitzschia_multistriata|Sar_Bacillariophyta_Bacillariaceae|VEU41615.1 contains not enough characters (169)
ERROR: Sequence Pseudo-nitzschia_multistriata|Sar_Bacillariophyta_Bacillariaceae|VEU42982.1 contains not enough characters (180)
ERROR: Sequence Pseudocercospora_fijiensis|Opisthokonta_Ascomycota_Mycosphaerellaceae|XP_007920282.1|OUTGROUP contains too many characters (194)
ERROR: Sequence Pseudocercospora_fijiensis|Opisthokonta_Ascomycota_Mycosphaerellaceae|XP_007920578.1|OUTGROUP contains not enough characters (175)
ERROR: Sequence Pseudocercospora_fijiensis|Opisthokonta_Ascomycota_Mycosphaerellaceae|XP_007925770.1|OUTGROUP contains not enough characters (168)
ERROR: Sequence Pseudocercospora_fijiensis|Opisthokonta_Ascomycota_Mycosphaerellaceae|XP_007931212.1|OUTGROUP contains too many characters (195)
ERROR: Sequence Pseudochaenichthys_georgianus|Opisthokonta_Chordata_Channichthyidae|XP_033949561.1|OUTGROUP contains not enough characters (157)
ERROR: Sequence Pseudogymnoascus_destructans|Opisthokonta_Ascomycota_Pseudeurotiaceae|XP_024323950.1|OUTGROUP contains too many characters (191)
